can_id,can_nam,net_ope_exp,net_con,tot_loa,can_off,can_inc_cha_ope_sea,winner
S6IA00124,"HOGG, ROBERT M",280344.0,278349.0,2000.0,S,CHALLENGER,False
H2OH17109,"RYAN, TIMOTHY J.",908763.97,947408.2,0.0,H,INCUMBENT,True
H4NC06136,"DAVIS, BRUCE EDWARD SR.",43585.3,58631.0,20600.0,H,CHALLENGER,False
H6KY06127,"KEMPER, NANCY JO",359304.48,418412.41,0.0,H,CHALLENGER,False
H6MD06238,"VOGT, DAVID E III",59095.14,60445.6,0.0,H,CHALLENGER,False
H6NJ01188,"LAW, ALEXANDER",81319.55,74917.98,6600.0,H,CHALLENGER,False
H6CA01178,"WRIGHT, DOUGLAS A.",13159.03,9993.0,0.0,H,CHALLENGER,False
H6HI02384,"CHAN HODGES, SHAY",16636.58,16867.54,110.0,H,CHALLENGER,False
H6IN03237,"BROWN, LIZ",378420.85,279460.88,100100.0,H,OPEN,False
S6NV00341,"WILLIAMS, JARROD M.",2261.0,2277.0,0.0,S,OPEN,False
H6NY03205,"KAPLAN, ANNA",748774.21,395893.0,354000.0,H,OPEN,False
H6FL07116,"PHILLIPS, WILLIAM CALVIN JR",33875.0,33875.0,0.0,H,CHALLENGER,False
H6TX02160,"BRYAN, PAT",7349.78,120.0,14061.94,H,CHALLENGER,False
H6LA04096,"JOHN, RICHARD MICHAEL MR.",108198.03,117643.16,33300.13,H,OPEN,False
H6CA46116,"CORREA, JOSE LUIS (LOU) MR.",668008.45,816005.92,0.0,H,OPEN,True
H2CA31125,"AGUILAR, PETE",1553474.21,2784410.1,0.0,H,INCUMBENT,True
H0CA10073,"DESAULNIER, MARK",287602.47,567045.65,0.0,H,INCUMBENT,True
H4WA07073,"KELLER, CRAIG",1800.0,1811.0,0.0,H,OPEN,False
S6LA00359,"CAMPBELL, FOSTER LONNNIE II",1150569.0,961751.0,750000.0,S,OPEN,True
H6LA03155,"RADER, LARRY",8395.85,10626.11,4100.0,H,CHALLENGER,False
H4TX06117,"BARTON, JOE LINUS",1215122.38,1132254.62,0.0,H,INCUMBENT,True
S6FL00426,"BERUFF, CARLOS",8196656.0,482811.0,8012850.0,S,CHALLENGER,False
H6FL18089,"MOWERY, TOD",24250.04,36500.04,1500.0,H,OPEN,False
S2WA00189,"MURRAY, PATTY",5329560.0,8684977.0,0.0,S,INCUMBENT,True
H2WA06129,"KILMER, DEREK",585197.16,1978192.29,0.0,H,INCUMBENT,True
H6FL18121,"SPALDING, CARLA ARLENE",22701.64,15407.16,8996.37,H,OPEN,False
H2TX10113,"CADIEN, TAWANA W.",2967.5,3425.72,0.0,H,CHALLENGER,False
H6VA05118,"DITTMAR, JANE DESIMONE",1067752.34,1151298.91,0.0,H,OPEN,False
S6AK00144,"LOCHNER, BOB",17382.0,1470.0,16135.0,S,CHALLENGER,False
H6TX21210,"MURPHY, WILLIAM JOHN",7074.2,6970.0,0.0,H,CHALLENGER,False
S6AK00151,"STOCK, MARGARET",585594.0,663310.0,0.0,S,CHALLENGER,False
H6MD05206,"FADDIS, CHARLES",260240.43,240100.21,23600.0,H,CHALLENGER,False
H6TX15196,"SALINAS, XAVIER MR.",93692.24,94230.19,0.0,H,OPEN,False
H6NV02248,"EVANS, HUGH D MR JR",159914.37,181729.74,3497.77,H,CHALLENGER,False
P60007697,"GRAHAM, LINDSEY O",57822660.09,40246051.54,0.0,P,OPEN,False
H4IA01069,"MURPHY, PATRICK",231516.6,231375.12,10000.0,H,CHALLENGER,False
H6MN06157,"HELLAND, ROBERT RANDOLPH",4162.0,4743.0,0.0,H,CHALLENGER,False
H6NY22130,"MYERS, KIM",1235222.75,938925.45,540000.0,H,OPEN,False
H6NY10135,"ITKIS, MIKHAIL",321.68,2100.0,0.0,H,CHALLENGER,False
H0CA10149,"GARAMENDI, JOHN",675341.34,976226.83,0.0,H,INCUMBENT,True
H0FL18025,"ROS-LEHTINEN, ILEANA THE HON.",2927674.78,1151212.3,0.0,H,INCUMBENT,True
H6IL08170,"DICIANNI, PETER",155232.15,255574.56,0.0,H,OPEN,False
H6GA09243,"BROUN, PAUL",124958.02,93748.73,43000.0,H,CHALLENGER,False
H0IN04170,"ROKITA, THEODORE EDWARD",750018.61,1286309.51,0.0,H,INCUMBENT,True
H4KS01059,"LAPOLICE, ALAN",90631.09,98671.0,30000.0,H,CHALLENGER,False
H6NC02148,"BRANNON, GREGORY",115819.47,103065.96,0.0,H,CHALLENGER,False
H6GA03105,"PACE, JIM",524812.17,276597.01,250000.0,H,OPEN,False
H0SC03077,"DUNCAN, JEFFREY D MR.",394520.05,547460.81,0.0,H,INCUMBENT,True
H6NY19169,"FASO, JOHN J. MR.",2332231.0,2601324.76,0.0,H,OPEN,True
H0KY05015,"ROGERS, HAROLD DALLAS",430447.3,1194403.18,0.0,H,INCUMBENT,True
H2IN05082,"BROOKS, SUSAN MRS.",810743.59,1512519.46,0.0,H,INCUMBENT,True
S6AZ00258,"QUINN, PATRICK THOMAS",5791.0,5709.0,5000.0,S,CHALLENGER,False
H6NJ07144,"COOK, YORK",1628.75,1628.75,0.0,H,CHALLENGER,False
H6CA17158,"KUO, PETER",12332.23,8133.76,6100.0,H,CHALLENGER,False
S6AR00132,"ELDRIDGE, CONNER",1803247.0,1633927.0,220000.0,S,CHALLENGER,False
H6WI08130,"MCNULTY, TERRY J MR.",12975.67,10244.17,1464.0,H,OPEN,False
S6OR00110,"WYDEN, RONALD L",6180123.0,7860805.0,0.0,S,INCUMBENT,True
H6NC13129,"BUDD, THEODORE P MR.",420035.99,433520.0,50000.0,H,CHALLENGER,True
S6PA00258,"PAWLOWSKI, ED",123617.68,290669.88,13868.0,S,CHALLENGER,False
H6FL06175,"SANTIAGO, DAVID",104305.31,149510.47,0.0,H,CHALLENGER,False
H6OK03223,"BROWN, DESIREE MICHELLE",5043.62,4631.71,0.0,H,CHALLENGER,False
S6CO00291,"LITTLETON, PEG LORRAINE",52964.0,52965.0,0.0,S,CHALLENGER,False
H6NY18179,"CASTRICONE, DAN",20789.43,11135.0,12500.0,H,CHALLENGER,False
H6PA05133,"STRANO TAYLOR, KERITH",77314.34,101148.61,0.0,H,CHALLENGER,False
S4LA00115,"MANESS, ROBERT L COL. RET",591039.02,682672.0,50000.0,S,OPEN,False
H6NH01289,"GRADERT, JAMIESON HALE",179.82,190.0,0.0,H,CHALLENGER,False
H6ME01207,"HOLBROOK, MARK IRVING DR",57000.73,90644.4,3375.0,H,CHALLENGER,False
H4CA42060,"CONDLEY, KERRI",41175.73,42868.86,44400.0,H,CHALLENGER,False
H0CT03072,"DELARUO, ROSA L",538356.49,1033699.47,0.0,H,INCUMBENT,True
H6TX03168,"FILAK, MICHAEL A MR.",17866.73,12186.0,6476.54,H,CHALLENGER,False
H6NY05069,"MIRZA, ALI A",39407.6,67686.24,0.0,H,CHALLENGER,False
H2NC13110,"HOLDING, GEORGE E MR.",2393259.97,2515945.6,0.0,H,INCUMBENT,True
H2TX23082,"CUELLAR, HENRY",642665.82,1547766.15,0.0,H,INCUMBENT,True
H6DE01089,"TOWNSEND, BRYAN",756556.2,749049.62,20000.0,H,OPEN,False
H6OK05251,"MCAFFREY, ALVIS",55522.55,62528.49,0.0,H,CHALLENGER,False
H6MN02214,"ERICKSON, MATTHEW D",64841.11,63319.6,645.28,H,OPEN,False
H0CA03078,"BERA, AMERISH",3060584.69,3611611.26,0.0,H,INCUMBENT,True
P60009933,"WHITAKER, BOB",4286.64,4326.29,0.0,P,OPEN,False
H6VA05142,"GARRETT, THOMAS ALEXANDER MR. JR.",438348.24,491539.09,20000.0,H,OPEN,True
H6NM03067,"ROMERO, MICHAEL H",86081.53,61663.73,33000.0,H,CHALLENGER,False
H8VA11062,"CONNOLLY, GERALD EDWARD",799968.87,1923432.8,0.0,H,INCUMBENT,True
H6MN01174,"WALZ, TIMOTHY J",1201879.38,1461998.46,0.0,H,INCUMBENT,True
H4ND01028,"SEAMAN, JACK",2546.2,2530.0,0.0,H,CHALLENGER,False
S0AR00036,"COLEMAN, CURTIS",93261.0,93236.0,0.0,S,CHALLENGER,False
H4PR00095,"VIVONI, MIGUEL HERNANDEZ",27285.23,22000.0,0.0,H,OPEN,False
H6NC09200,"HARRIS, MARK E",180341.37,179393.97,0.0,H,CHALLENGER,False
H6CA31142,"BACA, JOE",28617.74,29848.0,0.0,H,CHALLENGER,False
H0GA08099,"SCOTT, JAMES AUSTIN",712691.41,948328.61,0.0,H,INCUMBENT,True
S6LA00441,"BILLIOT, BERYL",6676.0,7300.0,0.0,S,OPEN,False
H4PA17141,"CONNOLLY, MATT",18629.21,26198.0,0.0,H,CHALLENGER,False
H6TX24149,"MCDOWELL, JAN",11532.5,20490.23,0.0,H,CHALLENGER,False
H2IA05072,"KING, STEVE MR.",820157.76,881554.53,0.0,H,INCUMBENT,True
H8NY21203,"TONKO, PAUL DAVID",502944.3,1104630.52,0.0,H,INCUMBENT,True
H6CA46124,"SANCHEZ, HEBERTO M",3111.94,3111.94,0.0,H,OPEN,False
S6LA00342,"EDWARDS, DERRICK",19549.0,30.0,26029.0,S,OPEN,False
P60019668,"GEORGE, JEFF",25198.32,30400.0,0.0,P,OPEN,False
P80003478,"HUCKABEE, MIKE",45546183.22,47804645.22,0.0,P,OPEN,False
H2FL23021,"HASTINGS, ALCEE L",571015.99,766146.35,0.0,H,INCUMBENT,True
H6WI08155,"GALLAGHER, MICHAEL JOHN",1972257.25,2387345.14,0.0,H,OPEN,True
H6PR01015,"ROSA, ANGEL",191459.25,195039.86,0.0,H,OPEN,False
S6LA00300,"BOUSTANY, CHARLES W JR DR",5102979.63,5136231.78,0.0,S,OPEN,False
H6CA52114,"ATKINSON, JACQUIE",167707.97,167707.97,0.0,H,CHALLENGER,False
S0IL00261,"KIRK, MARK STEVEN",9513751.0,7320122.0,0.0,S,INCUMBENT,False
H6FL12181,"TAGER, ROBERT MATTHEW",31730.0,4858.0,40000.0,H,CHALLENGER,False
H4TN08099,"MILLS, JOHN JOHN",8576.29,380.0,7495.97,H,OPEN,False
H6IN09176,"HOLLINGSWORTH, TREY",2980633.87,332670.75,2773500.0,H,OPEN,True
H6OK01185,"ATKINSON, THOMAS M.",776343.73,332595.77,450000.0,H,CHALLENGER,False
S6CA00865,"RODGERS, EMORY",6988.0,85.0,7161.0,S,OPEN,False
S6IN00209,"DICKERSON, JOHN MARTIN",72769.0,72798.0,0.0,S,OPEN,False
H8KS02090,"JENKINS, LYNN",736385.25,2074886.43,0.0,H,INCUMBENT,True
S6OR05168,"LEWALLEN, SHANTI",337.0,3550.0,0.0,S,CHALLENGER,False
H8NM01257,"LUJAN GRISHAM, MICHELLE",1207357.16,1691081.88,0.0,H,INCUMBENT,True
H6TN08235,"BAKER, TERRY HUNTER JR.",10120.63,10328.99,0.0,H,OPEN,False
H0PA04220,"ROTHFUS, KEITH MR.",1233534.08,1485123.71,0.0,H,INCUMBENT,True
H2OR01133,"BONAMICI, SUZANNE MS.",525529.45,881016.26,0.0,H,INCUMBENT,True
S6KY00146,"LEACH, RONALD ALLEN",15137.0,15137.0,0.0,S,CHALLENGER,False
H6KS04173,"WALZ-ALLEN, MIRANDA",75299.67,44088.86,56106.34,H,CHALLENGER,False
H6IN09143,"HOUCHIN, ERIN",501714.02,514043.05,0.0,H,OPEN,False
H6TN08185,"GREER, JOHN BRADLEY MR",124160.63,129232.86,0.0,H,OPEN,False
S6AZ00233,"WARD, KELLI",1515515.0,1458101.0,115000.0,S,CHALLENGER,False
P60008075,"CHAFEE, LINCOLN DAVENPORT MR.",605284.97,127997.53,363694.14,P,OPEN,False
S6ID00112,"STURGILL, JERRY",463807.0,430628.0,297000.0,S,CHALLENGER,False
H4TX18054,"LEE, SHEILA JACKSON",306334.22,378520.45,0.0,H,INCUMBENT,True
P60005055,"STEINBERG, MICHAEL ALAN",6756.18,6765.68,0.0,P,OPEN,False
H4MN02136,"OVERBY, PAULA MIRARE",2247.28,2416.0,331.44,H,OPEN,False
H6NV03121,"BOWERS, KERRY DALE",23449.21,23463.21,0.0,H,OPEN,False
H6NC12063,"CUNNINGHAM, CARLA DELLETTE",37482.19,4877.99,38000.0,H,CHALLENGER,False
H4NE01064,"FORTENBERRY, JEFFREY L. HONORABLE",268820.36,755947.4,0.0,H,INCUMBENT,True
H6NY03171,"GURFEIN, DAVID MR.",315001.98,430809.76,0.0,H,OPEN,False
H0MI03126,"AMASH, JUSTIN",628800.07,630804.39,0.0,H,INCUMBENT,True
H6OR05143,"WILLIS, COLM",238415.87,242745.09,9000.0,H,CHALLENGER,False
H6TX27092,"BARRERA, RAUL (ROY)",18498.17,18022.06,3147.46,H,CHALLENGER,False
H8IN07184,"CARSON, ANDRE",582839.19,1031034.92,0.0,H,INCUMBENT,True
H2TN07103,"KUSTOFF, DAVID",966978.39,995031.0,226000.0,H,OPEN,True
H6OH08158,"GEORGE, SCOTT PATRICK",6615.0,6615.0,0.0,H,CHALLENGER,False
H6IL08188,"BULLWINKEL, DEBORAH M",69124.2,84050.0,5000.0,H,OPEN,False
H6MN06165,"KERN, ALIENA JEANENE",26890.16,15124.87,13000.0,H,CHALLENGER,False
H6NY12123,"EISENBACH, DAVID",14500.0,8610.0,7500.0,H,CHALLENGER,False
H2TX33073,"VEASEY, MARC ALLISON MR.",1097277.09,1278365.35,0.0,H,INCUMBENT,True
H4NJ11109,"VAN GLAHN, RICHARD EDWARD",31004.0,31230.0,13000.0,H,CHALLENGER,False
H6MI10193,"PAVLOV, PHILLIP S.",399510.96,369352.6,33500.0,H,OPEN,False
H6FL18071,"MCKINLAY, MELISSA",147292.21,150064.28,0.0,H,OPEN,False
H0NC04147,"ROCHE, FRANK",17802.88,26112.89,0.0,H,CHALLENGER,False
H6CA20152,"PANETTA, JAMES VARNI",848419.93,1267949.43,0.0,H,OPEN,True
H8UT03089,"CHAFFETZ, JASON",1123032.32,1260859.52,0.0,H,INCUMBENT,True
S6FL00491,"LUSTER, REGINALD",29768.0,31323.0,3915.0,S,CHALLENGER,False
H6CA48245,"BAUGH, SCOTT",13176.82,559005.0,0.0,H,CHALLENGER,False
H4NY15071,"POWELL, ADAM CLAYTON IV",198010.61,169074.18,0.0,H,OPEN,False
P20003281,"PERRY, JAMES R (RICK)",8857331.09,7343574.43,0.0,P,OPEN,False
H6AZ01223,"MALONEY, JAMES",24030.06,94476.11,0.0,H,OPEN,False
H6CA53062,"MENDOZA, MATTHEW JAMES",673.0,732.0,0.0,H,CHALLENGER,False
H6IL11141,"WHITE, HERMAN",76256.85,56195.0,20100.0,H,CHALLENGER,False
H2WY00133,"CUMMINGS, DANIEL CLYDE",561.0,600.0,0.0,H,OPEN,False
H6CA19121,"LANCASTER, GORDON K CA",5500.0,5100.0,400.0,H,CHALLENGER,False
H6VA01117,"SCOTT, ROBERT C.",422472.69,661403.59,0.0,H,INCUMBENT,True
S6AL00013,"SHELBY, RICHARD C",11418186.0,3182591.0,0.0,S,INCUMBENT,True
H6TX15204,"WESTLEY, TIMMY LEE",8606.0,10815.0,0.0,H,OPEN,False
S2UT00187,"BARRON, WILLIAM CURRIE",12870.0,12756.0,0.0,S,CHALLENGER,False
H6NJ02194,"KEENAN, JAMES JR",202.48,202.48,300.0,H,CHALLENGER,False
S6IL00300,"ZOPP, ANDREA",1910817.0,1802539.0,117414.0,S,CHALLENGER,False
H6OH08315,"DAVIDSON, WARREN",793305.92,686496.78,250000.0,H,OPEN,True
H0CA15148,"HONDA, MIKE",2379631.29,2753269.65,0.0,H,INCUMBENT,False
H0MN01045,"HAGEDORN, JAMES",273077.67,314542.01,8583.52,H,CHALLENGER,False
H6NC02130,"COKER, ADAM WARD",13793.82,10290.0,5990.0,H,CHALLENGER,False
H6NJ07169,"LARSEN, DAVID MR.",187360.76,34039.36,239691.2,H,CHALLENGER,False
P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",2466802357.75,2526103376.7,0.0,P,OPEN,False
S6AL00328,"MARTIN, JOHN",4659.0,5744.0,0.0,S,CHALLENGER,False
H6WA03176,"MARX, ANGELA KAYE",6847.52,13285.57,0.0,H,CHALLENGER,False
H6MD08457,"RASKIN, JAMIE",2002326.81,2393184.69,0.0,H,OPEN,True
S6MD03474,"FLOWERS, MARGARET",68452.0,67573.0,0.0,S,OPEN,False
H6LA04120,"BAUCUM, RALPH W DR III",575946.97,589363.18,100000.0,H,OPEN,False
H0VA02118,"TAYLOR, SCOTT",447122.97,665601.27,38132.0,H,OPEN,True
H2TX01062,"MCKELLAR, SHIRLEY JONETTA  DR",12542.46,13358.34,0.0,H,CHALLENGER,False
H6FL25027,"VALDES, ALINA",31413.82,23197.16,13245.0,H,CHALLENGER,False
H0KS04051,"POMPEO, MICHAEL RICHARD",919642.67,1395685.25,0.0,H,INCUMBENT,True
H6IN05257,"WITTLIEF, MATTHEW",4599.81,6389.84,0.0,H,CHALLENGER,False
H6MD08515,"ANDERSON, DAVID M",129216.58,70188.22,60000.0,H,OPEN,False
H6CO07106,"ATHANASOPOULOS, GEORGE MR.",44259.51,49356.0,0.0,H,CHALLENGER,False
H6ME02122,"BALDACCI, JOSEPH M.",159589.52,165345.81,32000.0,H,CHALLENGER,False
H2GA02031,"BISHOP, SANFORD D JR",849080.55,1068693.82,0.0,H,INCUMBENT,True
H6IL07289,"DAY, THOMAS",62345.72,62346.3,0.0,H,CHALLENGER,False
P60015351,"BASIAGO, ANDREW DANIEL",9479.0,13280.65,0.0,P,OPEN,False
H0KY06104,"BARR, GARLAND ANDY",1801575.26,2301014.24,0.0,H,INCUMBENT,True
H6NV01232,"D'SILVA, REUBEN",22038.17,23690.03,0.0,H,CHALLENGER,False
H6RI01112,"MACBETH, KAREN",6798.89,6798.89,0.0,H,CHALLENGER,False
H2MN07014,"PETERSON, COLLIN CLARK",442366.17,1125708.7,0.0,H,INCUMBENT,True
H6WY01041,"TYRREL, CHARLES T.",39085.98,6950.0,30000.0,H,OPEN,False
H2SC07066,"RICE, TOM",531106.82,1055745.07,0.0,H,INCUMBENT,True
H6IN09168,"PFAFF, JAMES R",31514.68,28512.43,3265.2,H,OPEN,False
H2MO02102,"WAGNER, ANN L.",1118312.25,2202760.7,0.0,H,INCUMBENT,True
H6MS01206,"HOLLIDAY, ED",139438.09,30365.0,110000.0,H,OPEN,False
H6LA04112,"GUILLORY, ELBERT",589272.92,823568.93,0.0,H,OPEN,False
S0NH00235,"AYOTTE, KELLY A",14754224.0,12823992.0,0.0,S,INCUMBENT,False
H6PA10141,"MOLESEVICH, MIKE",47309.15,45859.14,2500.0,H,CHALLENGER,False
H4CA35031,"TORRES, NORMA",292943.07,563728.16,0.0,H,INCUMBENT,True
H6PA10125,"KAIRNES, GERALD JAMES",1084.81,1420.0,0.0,H,CHALLENGER,False
H6AZ01199,"O'HALLERAN, TOM",1171700.46,1346755.75,0.0,H,OPEN,True
H2CA50026,"VARGAS, JUAN C.",443689.05,933578.59,0.0,H,INCUMBENT,True
H6AZ05083,"BIGGS, ANDY",693446.51,602887.63,150000.0,H,OPEN,True
H6IL18138,"RIENTS, DONALD RAY",6871.41,7052.98,0.0,H,OPEN,False
P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE ",923650997.64,468441873.44,47508505.39,P,OPEN,True
S6AK00201,"CRAIG, BRECK ANDREW MR",21371.0,5471.0,11500.0,S,CHALLENGER,False
S6IL00342,"HARRIS, NAPOLEON",560900.0,19521.0,1050000.0,S,CHALLENGER,False
H2PA14092,"BROOKS, JANIS C DR",9097.0,928.0,9113.0,H,CHALLENGER,False
H0WA02080,"LARSEN, RICK",728688.85,906664.65,0.0,H,INCUMBENT,True
S6CO00275,"BLAHA, ROBERT",1191997.0,262427.0,1000000.0,S,CHALLENGER,False
P60007168,"SANDERS, BERNARD",1954397343.43,2096279791.18,0.0,P,OPEN,False
H2OH09031,"KAPTUR, MARCY C HON.",325129.71,843773.78,0.0,H,INCUMBENT,True
H6CA11169,"PETERSEN, ROGER",7046.88,7789.5,1000.0,H,CHALLENGER,False
S4GA11202,"COYNE, JOHN F III",4409.0,544.0,5355.0,S,CHALLENGER,False
H4PA12043,"MCCLELLAND, ERIN",175193.09,221228.5,0.0,H,CHALLENGER,False
H6MI01218,"CANNON, NELSON JEROME",77216.46,76262.67,0.0,H,OPEN,False
H6WI01192,"SOLEN, RYAN ASHER",10180.13,17602.52,0.0,H,CHALLENGER,False
H6GA11082,"COWAN, DANIEL",288643.92,145184.52,250000.0,H,CHALLENGER,False
H6NV04020,"LEE, SUSIE",1492159.89,840799.16,655000.0,H,CHALLENGER,False
H2TX07036,"CARGAS, JAMES P",34603.56,36234.56,0.0,H,CHALLENGER,False
H6NC06131,"ROBERTS, JAMES HENRY MR. SR.",23342.0,322.0,0.0,H,CHALLENGER,False
H6CA01194,"REED, JAMES E",103255.84,73075.68,36600.0,H,CHALLENGER,False
H4AL03061,"SMITH, JESSE TREMAIN",6818.0,9678.0,0.0,H,CHALLENGER,False
H6NY22114,"WELLS, STEVEN M",762832.9,406391.4,362500.0,H,OPEN,False
H6OH04082,"JORDAN, JAMES D.",344453.76,697024.37,0.0,H,INCUMBENT,True
H2IN09167,"YODER, SHELLI",1137371.85,1209040.11,0.0,H,OPEN,False
H6TN09068,"COHEN, STEPHEN IRA",231086.82,574643.07,0.0,H,INCUMBENT,True
H8IN07150,"HARMON, WAYNE E",212.0,636.0,0.0,H,CHALLENGER,False
H8MI01107,"CASPERSON, TOM",499546.12,467255.4,53000.0,H,OPEN,False
H6CA41190,"FOX, RANDY",67065.0,67065.0,0.0,H,CHALLENGER,False
S6FL00509,"DE LA FUENTA, ROQUE ROCKY",874534.0,140.0,875242.0,S,CHALLENGER,False
H6VA06140,"HOWARTH, THOMAS JAMES",450.0,450.0,0.0,H,CHALLENGER,False
S6OR05085,"STINE, KEVIN ",6436.0,5735.0,3000.0,S,CHALLENGER,False
H6FL07140,"MURPHY, STEPHANIE",601122.27,759320.56,16000.0,H,CHALLENGER,True
H6IA02161,"PETERS, CHRISTOPHER CARL",124244.66,102030.17,105000.0,H,CHALLENGER,False
S4NJ00300,"WATSON, JERRY B",7655.0,5559.0,1000.0,S,CHALLENGER,False
H6NC09192,"JOHNSON, TODD",219560.68,101710.0,117900.0,H,CHALLENGER,False
H0PA06076,"COSTELLO, RYAN A",1439766.48,2317483.18,0.0,H,INCUMBENT,True
H6TX32068,"TOKAR, JEFF",2569.86,2700.0,0.0,H,CHALLENGER,False
H6MS01156,"ADAMS, BOYCE",508199.62,141231.0,385408.0,H,OPEN,False
H4CA45097,"WALTERS, MIMI",1400947.54,1340329.67,0.0,H,INCUMBENT,True
H4TN04130,"CARR, JOE",120084.52,115549.56,0.0,H,CHALLENGER,False
H4NE02120,"MAXWELL, CHIP",113914.87,101770.97,10000.0,H,CHALLENGER,False
H6VA09078,"BUNCH, WILLIAM CAREY BILL"" JR""",5475.0,5655.0,0.0,H,CHALLENGER,False
H6VA03089,"WILLIAMS, MARTIN L. MR.",58734.89,54622.31,12500.0,H,CHALLENGER,False
H2CA28113,"CARDENAS, TONY",1479654.03,1565630.33,0.0,H,INCUMBENT,True
H0NC08163,"D'ANNUNZIO, TIMOTHY BRUCE",233979.46,9882.0,225500.0,H,CHALLENGER,False
H0TX27061,"FARENTHOLD, RANDOLPH BLAKE",954651.52,1026851.68,0.0,H,INCUMBENT,True
H6MD08523,"RUBIN, JOEL MARTIN",260533.7,269845.62,0.0,H,OPEN,False
H4GA02060,"DUKE, GREGORY PAUL",34813.29,29695.0,0.0,H,CHALLENGER,False
H2TX00015,"JOHNSON, EDDIE BERNICE",274373.54,362546.22,0.0,H,INCUMBENT,True
H2CA27198,"ORSWELL, JACK",158741.81,167398.0,20000.0,H,CHALLENGER,False
H6VA05126,"DEL ROSSO, MICHAEL JOSEPH MR.",94526.89,94837.92,0.0,H,OPEN,False
H6IL01159,"DEUSER, AUGUST (O'NEILL)",20150.0,20656.0,0.0,H,CHALLENGER,False
H6NY25158,"KIRSHNER, BRANDON REID",8510.71,9727.16,0.0,H,CHALLENGER,False
H6PA08251,"DUOME, MARC DR.",11151.59,9326.0,2000.0,H,OPEN,False
H6CA46140,"NGUYEN, BAO QUOC",224755.12,261669.9,0.0,H,OPEN,False
H6OR02116,"WALDEN, GREGORY P MR.",1911215.54,3004650.64,0.0,H,INCUMBENT,True
H6WA06211,"BLOOM, TODD ANTHONY",10852.0,8435.0,2621.0,H,CHALLENGER,False
H4NC07100,"CASTEEN, J WESLEY",12526.74,13465.0,0.0,H,CHALLENGER,False
H6IL08154,"CULLERTON, TOM",118178.57,123031.07,0.0,H,OPEN,False
H6IN03252,"TOM, KIP E",955064.39,815812.0,150000.0,H,OPEN,False
H6FL18048,"TAYLOR, PRISCILLA ANN",88210.22,123689.0,0.0,H,OPEN,False
H6PR01031,"NOGALES-MOLINELLI, MARIANA",1626.15,2154.17,0.0,H,OPEN,False
H6FL18139,"NIKPOUR, NOELLE",180207.88,174827.0,6000.0,H,OPEN,False
H6VA06132,"GRIEGO, HARRY MR",10864.11,10930.26,0.0,H,CHALLENGER,False
H4WA04088,"DIDIER, CLINT",45207.27,61946.99,330.0,H,CHALLENGER,False
H6FL09161,"RANDOLPH, SUSANNAH",721723.65,728960.89,5000.0,H,OPEN,False
H4MO05234,"CLEAVER, EMANUEL II",677611.61,1043228.26,0.0,H,INCUMBENT,True
H8CT04172,"HIMES, JIM",595903.38,1951571.82,0.0,H,INCUMBENT,True
H2NY00010,"VELAZQUEZ, NYDIA M",659568.83,720083.8,0.0,H,INCUMBENT,True
H6FL04105,"RUTHERFORD, JOHN",656210.29,650855.38,60000.0,H,OPEN,True
S6CA00584,"HARRIS, KAMALA D",12166878.0,13253863.0,0.0,S,OPEN,True
H4UT03211,"TRYON, STEPHEN P.",10000.0,38992.7,9800.0,H,CHALLENGER,False
H4NC10047,"MCHENRY, PATRICK TIMOTHY",1322936.51,2650619.38,0.0,H,INCUMBENT,True
H6NC09176,"ROUCO, GEORGE",74093.39,73114.75,4000.0,H,CHALLENGER,False
H6NY22148,"BABINEC, MARTIN",2463270.81,17488.57,2750000.0,H,OPEN,False
H8FL16022,"ROONEY, TOM MR.",653821.25,561549.03,0.0,H,INCUMBENT,True
H4GU00021,"METCALFE, MARGARET",9342.49,9293.49,0.0,H,CHALLENGER,False
H6WI07140,"BANGSTAD, KIRK",89573.22,91163.37,40000.0,H,CHALLENGER,False
H6IL11125,"TAMS, MICHAEL A",12291.84,5130.81,20000.0,H,CHALLENGER,False
H4FL11071,"KOLLER, DAVID C",50252.33,49745.28,0.0,H,OPEN,False
H6NY03254,"KAIMAN, JON",440164.98,440328.45,0.0,H,OPEN,False
H6NE02125,"BACON, DONALD",1032298.34,1261815.94,0.0,H,CHALLENGER,True
H6CA24287,"OSTRANDER, WILLIAM",66993.45,47545.31,21000.0,H,OPEN,False
H6NY05051,"SANDERS, JAMES JR",17177.2,51254.0,0.0,H,CHALLENGER,False
S8WI00026,"FEINGOLD, RUSSELL DANA",18584847.0,21052929.0,0.0,S,CHALLENGER,False
H6VA04061,"MCEACHIN, ASTON DONALD MR.",311874.65,700294.05,0.0,H,CHALLENGER,True
H6IL05168,"GRIMSLEY, WARREN GRIZZ",3421.0,3599.0,0.0,H,CHALLENGER,False
H6IL12099,"BARICEVIC, CHARLES JOHN",837588.33,943095.89,0.0,H,CHALLENGER,False
S6FL00327,"NATHAN, BRUCE",17150.0,3116.0,14601.0,S,CHALLENGER,False
S6CA00782,"GREENE, RUSSELL",1750.0,1750.0,0.0,S,OPEN,False
H6OR04203,"PERKINS, JO RAE",4833.09,4734.25,260.0,H,CHALLENGER,False
H4IN05112,"DAVIDSON, ALLEN RAY",1889.09,629.97,1259.12,H,CHALLENGER,False
